OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV1	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	unidentified_Mycobacterium
ASV2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	unidentified_Lactococcus
ASV3	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	unidentified_Pseudoxanthomonas
ASV4	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
ASV5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	unidentified_Massilia
ASV6	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	unidentified_Enterobacter
ASV7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	unidentified_Acinetobacter
ASV8	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales	uncultured_bacterium
ASV9	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	Terribacillus_goriensis
ASV10	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	unidentified_Sphingobium
ASV11	Bacteria	Firmicutes	Bacilli	Lactobacillales	unidentified_Lactobacillales	unidentified_Lactobacillales	unidentified_Lactobacillales
ASV12	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Nicotiana_attenuata
ASV13	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_brevis
ASV14	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	unidentified_Ochrobactrum
ASV15	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_sp.
ASV16	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	unidentified_Streptomyces
ASV17	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	unidentified_Methylophilaceae	unidentified_Methylophilaceae
ASV18	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	unidentified_Thermomicrobiales	unidentified_Thermomicrobiales	unidentified_Thermomicrobiales
ASV19	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	unidentified_Leptotrichiaceae	unidentified_Leptotrichiaceae
ASV20	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	uncultured_bacterium
ASV21	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured_bacterium
ASV22	Bacteria	Firmicutes	Desulfotomaculia	Desulfotomaculales	Desulfallas-Sporotomaculum	Desulfallas-Sporotomaculum	unidentified_Desulfallas-Sporotomaculum
ASV23	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Frateuria	Frateuria_aurantia
ASV24	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	unidentified_Weissella
ASV25	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_pneumoniae
ASV26	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	unidentified_Rickettsiales	unidentified_Rickettsiales	unidentified_Rickettsiales
ASV27	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	unidentified_Bacillaceae	unidentified_Bacillaceae
ASV28	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	uncultured_bacterium
ASV29	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	unidentified_Rheinheimera
ASV30	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	unidentified_Magnoliophyta
ASV31	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	unidentified_Burkholderia-Caballeronia-Paraburkholderia
ASV32	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc_mesenteroides
ASV33	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Beutenbergiaceae	unidentified_Beutenbergiaceae	unidentified_Beutenbergiaceae
ASV34	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	unidentified_Ktedonobacteraceae	unidentified_Ktedonobacteraceae
ASV35	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unidentified_Comamonadaceae	unidentified_Comamonadaceae
ASV36	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_sp.
ASV37	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_sp.
ASV38	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter	uncultured_bacterium
ASV39	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Effusibacillus	unidentified_Effusibacillus
ASV40	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	unidentified_Comamonas
ASV41	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unidentified_Lactobacillus
ASV42	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	unidentified_Acidobacteriales	unidentified_Acidobacteriales	unidentified_Acidobacteriales
ASV43	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unidentified_Chryseobacterium
ASV44	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	unidentified_Deinococcus
ASV45	Bacteria	Proteobacteria	Alphaproteobacteria	uindentified_Alphaproteobacteria	uindentified_Alphaproteobacteria	uindentified_Alphaproteobacteria	uindentified_Alphaproteobacteria
ASV46	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured_bacterium
ASV47	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	unidentified_Glutamicibacter
ASV48	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin516	unidentified_Ellin516
ASV49	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	unidentified_Glutamicibacter
ASV50	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_italicus
ASV51	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	unidentified_Gaiellales	unidentified_Gaiellales	unidentified_Gaiellales
ASV52	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	unidentified_Gemmatimonas
ASV53	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	unidentified_Chloroflexaceae	unidentified_Chloroflexaceae
ASV54	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinoallomurus	unidentified_Actinoallomurus
ASV55	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	unidentified_Magnoliophyta
ASV56	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured_bacterium
ASV57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unidentified_Bacillus
ASV58	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus_Koribacter	uncultured_bacterium
ASV59	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	Mesorhizobium_sp.
ASV60	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	unidentified_Sphingomonas
ASV61	Bacteria	Acidobacteriota	Acidobacteriae	uindentified_Acidobacteriae	uindentified_Acidobacteriae	uindentified_Acidobacteriae	uindentified_Acidobacteriae
ASV62	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	unidentified_Porphyromonas
ASV63	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unidentified_Pseudomonas
ASV64	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	unidentified_Bacillaceae	unidentified_Bacillaceae
ASV65	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	unidentified_Chitinophagaceae	unidentified_Chitinophagaceae
ASV66	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	unidentified_Brevundimonas
ASV67	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	unidentified_Rhodocyclaceae	unidentified_Rhodocyclaceae
ASV68	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	unidentified_Geobacteraceae	unidentified_Geobacteraceae
ASV69	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	unidentified_Hymenobacter
ASV70	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	unidentified_Bacillaceae	unidentified_Bacillaceae
ASV71	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	unidentified_Chroococcidiopsaceae	unidentified_Chroococcidiopsaceae
ASV72	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	uncultured_bacterium
ASV73	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	unidentified_Ochrobactrum
ASV74	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	uncultured_bacterium
ASV75	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	uncultured_bacterium
ASV76	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	uncultured_bacterium
ASV77	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	unidentified_Peptostreptococcales-Tissierellales	unidentified_Peptostreptococcales-Tissierellales	unidentified_Peptostreptococcales-Tissierellales
ASV78	Bacteria	Chloroflexi	Anaerolineae	uindentified_Anaerolineae	uindentified_Anaerolineae	uindentified_Anaerolineae	uindentified_Anaerolineae
ASV79	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	uncultured_bacterium
ASV80	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	unidentified_Magnoliophyta
ASV81	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	unidentified_Mesorhizobium
ASV82	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	Burkholderia_sp.
ASV83	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Xenococcaceae	Pleurocapsa_PCC-7319	unidentified_Pleurocapsa_PCC-7319
ASV84	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	unidentified_Enterobacteriaceae	unidentified_Enterobacteriaceae
ASV85	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	unidentified_Lysobacter
ASV86	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	uncultured_bacterium
ASV87	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	uncultured_bacterium
ASV88	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	unidentified_Burkholderiales	unidentified_Burkholderiales	unidentified_Burkholderiales
ASV89	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_baekrokdamisoli
ASV90	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_bacterium
ASV91	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	uncultured_bacterium
ASV92	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	unidentified_Paenarthrobacter
ASV93	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Saccharibacillus	unidentified_Saccharibacillus
ASV94	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	unidentified_Gemmataceae	unidentified_Gemmataceae
ASV95	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_Paenibacillus
ASV96	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_sp.
ASV97	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unidentified_Pseudomonas
ASV98	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	uncultured_bacterium
ASV99	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	unidentified_Magnoliophyta
ASV100	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Nicotiana_attenuata
ASV101	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	unidentified_Oxalobacteraceae	unidentified_Oxalobacteraceae
ASV102	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	unidentified_Gemmataceae	unidentified_Gemmataceae
ASV103	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	unidentified_Myroides
ASV104	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_bacterium
ASV105	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade	uncultured_bacterium
ASV106	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	unidentified_Weissella
ASV107	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_Paenibacillus
ASV108	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	unidentified_Chlamydiales	unidentified_Chlamydiales	unidentified_Chlamydiales
ASV109	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	unidentified_Gemmata
ASV110	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Novibacillus	unidentified_Novibacillus
ASV111	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	unidentified_Rhizobiales	unidentified_Rhizobiales	unidentified_Rhizobiales
ASV112	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	unidentified_Olsenella
ASV113	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	unidentified_Singulisphaera
ASV114	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	unidentified_Sphingobacterium
ASV115	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Sedimentibacteraceae	Sedimentibacter	unidentified_Sedimentibacter
ASV116	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	uncultured_bacterium
ASV117	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	unidentified_Mesorhizobium
ASV118	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_pneumoniae
ASV119	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	unidentified_Sphingobacterium
ASV120	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Roseiarcus	uncultured_bacterium
ASV121	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	unidentified_Lachnospiraceae	unidentified_Lachnospiraceae
ASV122	Bacteria	Actinobacteriota	Acidimicrobiia	uindentified_Acidimicrobiia	uindentified_Acidimicrobiia	uindentified_Acidimicrobiia	uindentified_Acidimicrobiia
ASV123	Bacteria	Firmicutes	Bacilli	Bacillales	unidentified_Bacillales	unidentified_Bacillales	unidentified_Bacillales
ASV124	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	unidentified_Sphingobacterium
ASV125	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Solanum_lycopersicum
ASV126	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_sp.
ASV127	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	unidentified_Ohtaekwangia
ASV128	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	unidentified_Gemmataceae	unidentified_Gemmataceae
ASV129	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	uncultured_bacterium
ASV130	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	unidentified_Micromonosporaceae	unidentified_Micromonosporaceae
ASV131	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc_pseudomesenteroides
ASV132	Bacteria	Acidobacteriota	Acidobacteriae	uindentified_Acidobacteriae	uindentified_Acidobacteriae	uindentified_Acidobacteriae	uindentified_Acidobacteriae
ASV133	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Nicotiana_attenuata
ASV134	Bacteria	Firmicutes	Limnochordia	uindentified_Limnochordia	uindentified_Limnochordia	uindentified_Limnochordia	uindentified_Limnochordia
ASV135	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	unidentified_Sphingomonas
ASV136	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	unidentified_Simkaniaceae	unidentified_Simkaniaceae
ASV137	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis
ASV138	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Fibrella	unidentified_Fibrella
ASV139	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis
ASV140	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Streptosporangium	metagenome
ASV141	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	unidentified_Massilia
ASV142	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	Aliterella	unidentified_Aliterella
ASV143	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	unidentified_Conexibacter
ASV144	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	unidentified_Haliangium
ASV145	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Xenococcaceae	unidentified_Xenococcaceae	unidentified_Xenococcaceae
ASV146	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	unidentified_Micrococcales	unidentified_Micrococcales	unidentified_Micrococcales
ASV147	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp.
ASV148	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	unidentified_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV149	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured_bacterium
ASV150	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	unidentified_Massilia
ASV151	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured_bacterium
ASV152	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	unidentified_Microtrichaceae	unidentified_Microtrichaceae
ASV153	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia	unidentified_Gordonia
ASV154	Bacteria	unidentified_Bacteria	unidentified_Bacteria	unidentified_Bacteria	unidentified_Bacteria	unidentified_Bacteria	unidentified_Bacteria
ASV155	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium_sp.
ASV156	Bacteria	Chloroflexi	Anaerolineae	uindentified_Anaerolineae	uindentified_Anaerolineae	uindentified_Anaerolineae	uindentified_Anaerolineae
ASV157	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_Paenibacillus
ASV158	Bacteria	Proteobacteria	Gammaproteobacteria	uindentified_Gammaproteobacteria	uindentified_Gammaproteobacteria	uindentified_Gammaproteobacteria	uindentified_Gammaproteobacteria
ASV159	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Galactomyces_candidus
ASV160	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	unidentified_Burkholderiales	unidentified_Burkholderiales	unidentified_Burkholderiales
ASV161	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	unidentified_Leuconostoc
ASV162	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Solanum_lycopersicum
ASV163	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	unidentified_Planctomycetales	unidentified_Planctomycetales	unidentified_Planctomycetales
ASV164	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	unidentified_Citrobacter
ASV165	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	uncultured_bacterium
ASV166	Eukaryota	Phragmoplastophyta	Embryophyta	Magnoliophyta	Magnoliophyta	Magnoliophyta	Nicotiana_attenuata
ASV167	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	unidentified_Iamia
ASV168	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	unidentified_Peredibacter
ASV169	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Planifilum	unidentified_Planifilum
ASV170	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	unidentified_Xanthobacter
ASV171	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	unidentified_Burkholderiales	unidentified_Burkholderiales	unidentified_Burkholderiales
ASV172	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	unidentified_Steroidobacteraceae	unidentified_Steroidobacteraceae
ASV173	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_Paenibacillus
ASV174	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	unidentified_Peptostreptococcales-Tissierellales	unidentified_Peptostreptococcales-Tissierellales	unidentified_Peptostreptococcales-Tissierellales
ASV175	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	uncultured_bacterium
ASV176	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	unidentified_Flavobacterium
ASV177	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	unidentified_Bryobacter
ASV178	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	uncultured_bacterium
ASV179	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	unidentified_Peptostreptococcales-Tissierellales	unidentified_Peptostreptococcales-Tissierellales	unidentified_Peptostreptococcales-Tissierellales
ASV180	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter	unidentified_Leucobacter
ASV181	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostignum	unidentified_Anaerostignum
ASV182	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	unidentified_Alcaligenaceae	unidentified_Alcaligenaceae
ASV183	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unidentified_Comamonadaceae	unidentified_Comamonadaceae
ASV184	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	unidentified_Dyella
ASV185	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_bacterium
ASV186	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured_bacterium
ASV187	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Kaistia	unidentified_Kaistia
ASV188	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostignum	unidentified_Anaerostignum
ASV189	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_diphtheriae
ASV190	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas_maltophilia
ASV191	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unidentified_Chryseobacterium
ASV192	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_UCG-001	uncultured_bacterium
ASV193	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	uncultured_bacterium
ASV194	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	unidentified_Victivallales	unidentified_Victivallales	unidentified_Victivallales
ASV195	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	unidentified_Enterobacter
ASV196	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	uncultured_bacterium
ASV197	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	uncultured_bacterium
ASV198	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unidentified_Lactobacillus
